student_id,marks,study_hours_per_week,attendance_percent,previous_year_marks,assignments_submitted,extracurricular_score,parental_education_level,school_type,result
9086,53,0.87,94,43,5,5,3,private,0
9087,97,1.83,78,100,4,0,3,private,0
9088,96,0.07,96,90,6,4,1,public,0
9089,58,7.32,95,69,5,7,2,private,0
9090,50,6.06,98,45,7,1,2,private,0
9091,73,0.26,93,66,6,5,2,public,0
9092,54,1.82,95,47,7,8,2,private,0
9093,39,12.43,68,25,10,0,3,public,0
9094,83,1.99,89,75,2,5,0,public,0
9095,82,2.99,87,75,6,6,2,private,0
9096,63,1.76,88,73,9,6,1,public,0
9097,37,3.63,92,34,4,0,1,public,0
9098,38,15.3,71,36,3,8,2,private,1
9099,62,23.97,69,58,2,0,3,public,1
9100,51,5.96,90,61,5,0,2,public,0
9101,54,2.07,87,56,5,6,2,public,0
9102,78,2.73,76,69,10,3,1,private,0
9103,73,1.76,90,60,5,7,3,private,0
9104,85,16.96,77,80,7,5,1,private,1
9105,42,4.92,96,54,10,4,2,private,0
9106,54,2.38,88,53,6,7,3,public,0
9107,74,0.05,78,86,9,5,4,public,1
9108,68,2.94,93,85,8,1,2,private,0
9109,88,16.52,95,100,3,3,2,private,1
9110,68,2.96,87,65,7,3,2,private,0
9111,93,0.81,74,85,4,5,2,private,0
9112,70,0.09,89,78,5,0,3,public,1
9113,79,1.75,98,68,10,5,4,public,0
9114,54,10.02,97,54,10,7,1,private,1
9115,60,22.68,88,51,6,1,1,public,1
9116,76,11.63,85,72,7,4,4,public,1
9117,89,5.23,99,88,8,9,2,public,0
9118,73,3.27,96,68,7,7,3,public,1
9119,59,3.57,69,66,2,7,2,private,0
9120,85,3.1,63,87,5,2,3,private,0
9121,21,4.91,91,11,7,2,1,public,0
9122,34,2.17,84,25,7,4,0,private,0
9123,72,4.43,94,66,9,10,2,private,1
9124,60,0.52,82,73,8,5,1,public,0
9125,71,1.24,81,78,9,4,4,public,0
9126,61,7.23,96,41,5,4,2,private,0
9127,70,9.36,92,73,4,7,1,private,0
9128,45,3.1,86,70,4,3,3,private,0
9129,70,0.13,84,73,3,6,3,private,0
9130,78,10.47,79,77,4,7,3,public,0
9131,82,4.84,90,76,6,3,1,public,0
9132,96,2.14,87,86,5,5,4,private,1
9133,64,3.65,74,67,9,1,2,public,0
9134,65,2.25,75,45,8,2,2,private,1
9135,33,2.5,90,26,10,0,2,private,0
9136,50,8.71,97,50,5,7,3,private,0
9137,57,0.7,77,68,6,5,1,public,1
9138,79,0.44,67,64,5,7,3,private,0
9139,49,0.01,87,45,2,9,1,private,0
9140,74,1.51,94,80,4,9,4,public,0
9141,60,0.64,92,58,6,4,4,public,0
9142,57,0.99,91,70,6,5,2,public,0
9143,64,0.05,83,69,4,0,3,private,0
9144,53,1.03,88,45,7,1,3,public,0
9145,52,1.62,75,52,2,6,2,public,0
9146,29,0.13,98,21,9,3,3,private,0
9147,56,3.74,68,55,5,1,3,public,0
9148,51,3.36,90,53,5,9,2,private,0
9149,51,0.41,88,58,3,3,3,public,0
9150,68,3.62,78,70,7,1,1,public,1
9151,72,26.44,93,60,8,4,2,public,1
9152,64,11.56,91,44,10,1,0,public,1
9153,78,0.01,95,83,10,6,1,private,0
9154,70,6.35,84,49,7,3,3,public,0
9155,55,1.75,86,57,5,5,2,private,0
9156,52,0.26,92,43,7,8,2,private,1
9157,66,1.4,80,66,7,3,1,private,0
9158,70,1.55,78,68,4,2,3,public,0
9159,85,2.96,76,88,6,10,2,private,0
9160,81,4.33,79,81,10,7,3,private,0
9161,50,5.53,95,57,9,1,3,private,0
9162,58,1.13,92,60,2,2,2,private,0
9163,72,1.55,78,83,6,10,2,private,1
9164,79,1.47,71,74,1,8,2,private,1
9165,77,1.8,88,66,6,4,2,private,0
9166,59,31.9,91,61,4,4,2,public,1
9167,37,6.02,92,36,4,1,2,private,0
9168,42,14.75,76,46,4,5,3,public,0
9169,65,4.73,98,64,4,8,1,public,0
9170,66,2.09,90,76,10,7,0,private,1
9171,40,1.98,82,45,10,6,4,private,0
9172,61,2.68,70,49,6,1,3,private,0
9173,71,2.16,81,67,5,0,1,private,0
9174,39,7.05,95,40,6,4,2,public,0
9175,80,2.5,76,76,10,0,2,private,1
9176,53,1.4,89,47,5,10,1,public,0
9177,83,5.96,90,96,7,4,3,public,0
9178,50,7.71,93,57,8,3,4,private,0
9179,42,2.18,95,34,6,0,2,public,0
9180,52,4.41,59,61,6,10,4,public,0
9181,58,0.24,76,66,6,3,2,public,0
9182,53,3.02,96,59,5,10,3,private,0
9183,56,0.18,92,41,9,3,2,private,0
9184,66,0.12,87,67,3,3,1,private,0
9185,57,3.8,100,47,5,3,0,private,0
9186,59,1.45,98,57,6,0,2,private,0
9187,29,5.43,99,40,8,5,3,public,0
9188,67,9.06,97,63,7,4,2,public,1
9189,58,0.6,95,56,7,1,3,private,0
9190,89,5.16,88,75,6,5,3,public,1
9191,43,2.89,96,44,5,8,3,private,0
9192,27,0.48,94,41,8,1,2,private,0
9193,71,4.22,92,92,4,8,1,private,0
9194,66,3.76,77,75,6,1,2,private,0
9195,42,2.9,93,38,6,3,3,private,0
9196,32,10.44,93,37,5,4,1,public,0
9197,88,2.94,71,83,9,8,3,private,1
9198,85,18.63,85,87,6,7,4,private,1
9199,15,2.85,92,20,4,5,4,public,0
9200,52,0.49,72,38,3,8,3,public,0
9201,90,2.54,58,98,7,5,2,private,0
9202,51,0.81,94,55,3,10,3,private,0
9203,51,3.64,88,44,6,0,2,private,0
9204,55,4.73,84,35,5,7,4,private,0
9205,40,2.53,98,42,0,8,4,public,0
9206,29,0.41,85,36,3,4,0,public,0
9207,79,2.53,93,76,6,8,2,private,0
9208,27,0.34,89,24,6,6,3,public,0
9209,64,4.58,88,70,7,10,2,private,0
9210,76,6.25,84,70,10,2,2,private,0
9211,34,13.12,92,41,4,0,2,public,0
9212,43,0.64,82,40,6,9,2,public,0
9213,82,3.04,82,84,3,1,3,public,0
9214,70,3.35,95,73,10,7,4,private,0
9215,49,10.23,71,65,9,3,2,public,0
9216,82,3.95,70,85,3,6,3,private,0
9217,82,0.63,88,73,3,2,3,public,1
9218,65,2.29,96,60,6,5,3,private,0
9219,44,4.25,74,39,9,6,4,public,0
9220,53,4.82,74,58,9,6,2,private,0
9221,65,7.95,88,64,6,3,3,private,1
9222,57,0.8,98,57,7,10,2,private,0
9223,77,12.11,86,89,7,4,2,public,1
9224,32,0.24,83,41,5,10,3,public,0
9225,33,16.48,87,30,3,5,1,private,0
9226,63,7.8,86,80,6,1,1,private,1
9227,51,4.32,79,74,10,2,1,private,0
9228,49,5.31,97,41,6,7,2,private,0
9229,28,0.3,94,23,9,9,2,public,1
9230,60,0.17,86,49,9,6,0,public,1
9231,59,0.43,85,73,10,9,2,public,0
9232,72,0.37,92,63,6,9,0,private,0
9233,61,3.17,89,56,7,6,0,public,0
9234,58,0.97,96,82,9,9,1,private,0
9235,81,7.87,93,91,10,3,3,public,0
9236,36,2.36,97,33,3,9,2,private,0
9237,70,4.76,95,70,6,7,3,public,0
9238,30,4.23,77,12,4,2,1,private,0
9239,45,1.54,87,44,8,4,3,public,0
9240,38,1.11,91,40,9,4,3,private,0
9241,74,1.68,92,63,7,1,2,public,0
9242,59,6.37,97,61,5,1,2,public,0
9243,60,3.53,68,81,4,8,3,private,0
9244,40,1.17,92,55,5,1,1,public,0
9245,55,6.81,78,71,3,2,0,private,1
9246,46,0.23,93,43,6,7,0,private,0
9247,67,4.81,91,63,5,0,2,private,1
9248,42,2.31,98,48,3,5,2,private,0
9249,84,5.26,90,79,4,5,4,public,0
9250,30,10.49,94,37,2,9,4,public,0
9251,45,5.55,93,55,9,3,0,public,0
9252,90,2.33,94,100,4,9,0,private,1
9253,52,0.65,95,39,8,4,1,public,1
9254,36,6.57,88,47,6,4,1,private,0
9255,64,2.47,94,59,4,4,2,private,0
9256,51,0.31,84,66,2,6,2,private,0
9257,45,5.08,79,49,4,10,3,public,0
9258,40,1.38,97,41,4,2,3,private,0
9259,100,0.2,91,100,8,3,3,public,0
9260,55,9.32,81,65,6,3,2,public,0
9261,25,2.64,87,21,6,4,1,private,0
9262,87,1.32,95,88,10,10,1,private,1
9263,71,5.04,73,65,7,0,2,public,0
9264,46,8.68,84,48,10,2,4,private,0
9265,43,0.0,95,52,6,4,3,private,0
9266,72,4.66,95,88,6,2,2,private,0
9267,56,5.83,93,38,5,7,3,public,0
9268,25,0.94,84,37,4,9,4,private,0
9269,92,2.69,72,100,8,0,2,public,0
9270,52,0.37,86,40,10,7,3,private,0
9271,87,5.49,87,71,5,7,2,private,0
9272,83,7.52,91,83,7,6,2,public,1
9273,42,0.46,95,41,6,4,3,public,1
9274,79,6.78,63,80,8,0,3,private,1
9275,48,5.91,89,63,5,2,3,public,1
9276,26,1.7,92,11,3,5,3,public,0
9277,52,4.69,85,41,9,3,1,private,0
9278,67,0.0,96,53,6,8,4,public,0
9279,52,10.74,98,64,1,5,2,public,1
9280,54,3.2,87,61,3,4,2,public,0
9281,81,3.87,97,83,10,8,1,private,0
9282,62,4.37,93,57,7,1,2,public,0
9283,45,3.3,86,43,4,9,2,public,0
9284,73,7.77,89,69,4,8,3,private,0
9285,64,3.76,88,70,6,1,2,private,0
9286,15,9.53,87,34,7,4,3,public,0
9287,68,3.49,93,57,2,9,3,public,1
9288,67,0.75,82,63,9,4,3,private,0
9289,60,9.79,72,58,10,4,4,private,1
9290,76,4.58,95,50,10,9,3,public,0
9291,48,4.81,85,57,5,0,2,private,0
9292,66,16.93,78,67,10,5,3,public,0
9293,32,0.31,89,36,6,2,3,private,0
9294,67,2.24,91,61,6,2,1,private,0
9295,95,1.09,91,99,8,9,1,public,0
9296,42,3.98,64,41,9,0,2,private,0
9297,46,6.58,75,47,5,8,2,private,0
9298,47,13.56,79,58,8,0,3,private,1
9299,62,2.42,99,66,7,4,3,private,0
9300,41,6.17,88,26,8,7,4,private,1
9301,68,9.96,91,67,7,1,0,private,0
9302,75,4.6,77,87,3,9,1,private,1
9303,70,1.11,94,68,3,2,2,private,0
9304,28,3.74,89,36,6,4,3,private,0
9305,78,14.02,80,93,7,3,3,private,1
9306,77,17.55,87,86,7,6,3,public,1
9307,75,4.11,56,80,6,5,2,private,0
9308,67,8.72,91,69,3,0,4,private,0
9309,64,0.89,75,62,4,4,3,public,0
9310,79,1.13,92,78,5,0,1,private,0
9311,95,12.22,85,100,3,2,2,public,0
9312,43,0.58,87,50,8,5,2,private,0
9313,79,0.85,80,77,6,0,3,private,1
9314,58,2.18,91,55,7,1,3,public,0
9315,58,3.56,98,59,5,5,2,public,0
9316,32,3.7,73,35,6,4,3,private,0
9317,55,1.38,77,51,4,10,1,private,0
9318,42,10.13,81,30,9,0,2,public,1
9319,52,9.87,89,57,4,9,1,private,0
9320,40,1.99,99,36,5,9,4,public,0
9321,52,2.28,93,46,6,5,2,private,0
9322,53,4.85,89,49,2,0,2,public,0
9323,62,4.35,89,55,5,0,2,private,0
9324,31,1.93,86,38,5,4,2,public,0
9325,34,2.14,91,43,8,7,1,private,0
9326,67,1.71,80,74,10,1,1,public,0
9327,46,1.07,70,48,8,5,3,private,0
9328,79,2.45,83,66,6,4,2,public,0
9329,64,4.64,93,69,9,6,2,private,0
9330,71,5.42,76,91,10,0,2,public,0
9331,85,6.04,99,83,8,3,0,private,1
9332,54,1.88,92,38,6,7,1,private,1
9333,50,5.79,97,57,2,10,2,private,0
9334,76,0.03,84,58,10,4,1,public,0
9335,69,2.59,98,59,7,10,3,public,0
9336,57,6.32,94,54,4,4,2,public,0
9337,85,3.98,89,96,4,7,4,private,0
9338,56,2.57,82,58,5,10,2,private,0
9339,61,4.14,92,55,3,6,2,private,0
9340,60,9.5,76,54,10,5,4,private,0
9341,43,3.34,88,32,8,2,2,private,0
9342,61,6.43,93,56,5,1,3,private,0
9343,85,15.8,92,83,3,1,3,private,1
9344,68,4.89,92,69,9,0,3,public,0
9345,61,3.41,95,67,5,2,4,public,0
9346,57,0.15,93,59,6,1,2,private,0
9347,66,1.88,99,54,9,0,2,public,1
9348,73,3.33,71,53,2,3,2,public,0
9349,71,6.38,94,65,4,0,2,private,0
9350,54,2.31,76,74,9,4,3,public,0
9351,66,12.88,87,63,2,8,1,public,0
9352,69,1.27,86,71,5,9,2,public,1
9353,42,5.46,84,28,6,3,3,public,0
9354,63,2.17,92,57,9,9,1,private,0
9355,21,2.66,77,27,9,3,3,private,0
9356,69,6.49,85,74,8,4,4,public,0
9357,72,1.41,66,72,5,3,3,public,0
9358,73,0.41,93,77,7,8,2,private,0
9359,53,2.94,92,66,5,0,3,public,1
9360,66,3.01,88,68,9,0,4,public,0
9361,86,6.38,83,100,4,6,2,private,0
9362,85,13.81,65,89,4,4,1,private,0
9363,59,0.23,97,53,3,5,3,public,0
9364,63,3.58,88,55,5,0,4,private,0
9365,80,4.57,96,77,10,1,2,private,0
9366,33,17.02,94,32,5,5,3,public,0
9367,54,11.43,60,64,6,1,1,private,1
9368,84,4.99,95,97,7,4,2,private,0
9369,78,2.95,80,76,10,9,4,private,0
9370,67,0.7,90,72,5,10,3,private,0
9371,33,1.94,92,35,7,10,0,private,0
9372,59,3.52,99,57,5,2,1,private,0
9373,49,5.17,81,53,10,6,3,private,1
9374,66,4.04,68,72,3,6,4,private,0
9375,45,5.01,85,66,5,4,3,private,0
9376,42,2.24,92,59,7,9,2,public,0
9377,23,5.2,68,36,1,9,4,private,0
9378,82,0.62,91,80,10,6,1,private,0
9379,53,0.71,95,42,6,1,2,private,0
9380,63,0.71,84,68,10,4,2,private,1
9381,60,8.86,93,42,7,0,2,private,0
9382,41,0.32,96,40,3,2,2,private,0
9383,37,6.47,75,42,8,3,3,private,0
9384,42,1.06,87,32,7,4,2,private,0
9385,47,2.53,85,50,6,0,3,private,0
9386,67,9.91,81,75,6,8,3,public,0
9387,46,3.53,82,45,7,10,4,private,1
9388,91,0.94,80,92,8,10,2,private,0
9389,78,1.34,94,85,8,9,3,private,1
9390,75,10.13,74,92,9,9,2,public,0
9391,58,2.23,91,60,7,1,2,public,0
9392,87,3.54,65,94,3,2,2,private,0
9393,56,2.46,77,53,9,2,2,private,0
9394,59,1.9,86,66,7,9,4,public,0
9395,63,1.01,99,70,5,0,0,public,0
9396,73,4.64,79,78,4,3,2,public,0
9397,71,5.07,67,88,6,4,3,private,0
9398,51,1.29,93,48,7,1,1,private,1
9399,50,6.22,88,50,6,0,2,public,0
9400,72,7.71,94,86,4,0,3,private,1
9401,73,10.14,91,70,6,5,1,private,0
9402,53,0.7,84,61,5,5,3,public,1
9403,31,1.45,92,50,3,5,2,private,0
9404,56,7.87,96,64,6,9,3,public,1
9405,71,0.89,85,76,6,5,3,public,0
9406,92,0.01,77,91,6,6,1,private,1
9407,38,8.19,94,50,7,7,2,public,0
9408,52,1.58,74,42,8,8,1,public,0
9409,53,2.14,96,39,5,9,1,private,0
9410,84,2.36,83,75,4,8,3,private,0
9411,59,7.54,82,59,7,4,2,private,1
9412,44,1.65,76,32,10,1,1,private,0
9413,70,8.91,78,92,3,1,2,public,0
9414,53,3.84,93,45,10,8,2,private,1
9415,38,3.0,95,47,6,5,3,private,0
9416,44,1.58,73,37,5,8,4,private,1
9417,91,1.12,98,91,2,5,1,public,0
9418,67,3.91,90,68,5,4,2,private,0
9419,62,2.37,99,51,4,8,4,private,0
9420,56,9.65,82,56,5,9,2,public,0
9421,65,2.71,73,79,5,1,1,public,1
9422,65,2.87,92,64,8,7,2,private,0
9423,65,2.16,95,68,5,7,2,private,0
9424,62,6.23,87,65,3,7,2,private,1
9425,76,2.21,76,80,5,3,1,public,0
9426,60,1.26,79,42,6,10,2,private,0
9427,42,7.92,81,50,4,6,1,private,0
9428,49,3.63,87,55,3,2,4,public,0
9429,24,3.58,97,25,2,10,0,private,0
9430,96,3.77,73,100,2,2,2,private,0
9431,76,5.08,80,87,5,0,1,public,0
9432,45,1.5,86,49,8,7,3,private,0
9433,55,0.14,79,50,7,4,3,private,0
9434,49,6.66,94,47,3,1,4,private,0
9435,88,0.55,72,87,9,4,0,public,0
9436,34,5.12,82,40,5,2,3,public,0
9437,62,0.34,75,62,5,2,2,public,0
9438,58,1.88,91,61,6,4,3,public,0
9439,75,0.26,79,63,6,3,3,private,1
9440,58,2.95,97,66,6,6,2,private,0
9441,28,4.24,74,40,4,9,2,public,0
9442,55,0.75,67,51,7,3,3,public,1
9443,43,1.86,93,39,3,10,2,public,0
9444,61,10.65,77,55,7,2,2,private,0
9445,86,2.34,84,100,7,0,2,public,0
9446,29,6.49,91,37,6,10,3,private,1
9447,46,10.48,91,46,7,7,2,public,0
9448,50,14.65,78,44,5,2,2,public,0
9449,53,9.14,92,43,5,4,3,private,0
9450,73,1.53,84,81,6,2,2,private,1
9451,57,13.14,89,54,7,9,2,public,0
9452,67,6.69,84,72,4,4,2,public,0
9453,49,7.26,99,63,9,8,2,public,0
9454,64,0.06,92,54,10,0,2,public,0
9455,74,12.34,88,68,7,9,3,public,0
9456,47,6.02,84,52,4,8,3,public,0
9457,74,5.84,67,72,6,10,2,public,0
9458,61,0.34,89,59,7,3,3,private,1
9459,79,1.06,71,87,9,3,3,private,0
9460,56,13.11,80,63,8,1,3,private,0
9461,67,2.78,87,64,1,7,2,private,0
9462,59,2.03,68,54,3,2,3,public,0
9463,58,7.33,95,57,8,10,2,public,0
9464,65,0.37,67,76,2,1,3,private,0
9465,70,2.16,96,54,7,5,1,public,0
9466,38,1.88,76,37,8,0,2,private,0
9467,86,1.72,87,92,8,9,4,public,1
9468,27,1.47,80,21,1,0,3,private,0
9469,48,0.94,94,34,6,3,2,public,0
9470,58,0.76,79,47,8,1,2,public,0
9471,67,4.09,87,71,10,1,0,private,0
9472,88,10.07,86,87,9,2,3,public,1
9473,27,2.84,76,8,9,5,3,private,0
9474,51,1.42,80,46,9,0,3,public,1
9475,22,0.69,91,35,4,9,1,public,0
9476,61,7.09,88,60,8,9,2,public,0
9477,65,14.23,85,71,5,1,3,public,0
9478,89,1.72,82,88,8,2,2,public,0
9479,62,1.38,88,70,5,7,1,public,1
9480,79,3.68,94,85,4,3,2,public,0
9481,71,5.97,74,71,8,4,2,private,1
9482,52,2.43,91,43,9,3,1,private,0
9483,35,3.98,93,39,4,3,4,private,0
9484,65,5.04,90,51,5,1,3,public,0
9485,33,12.94,88,38,1,8,2,public,0
9486,83,0.72,80,92,3,4,2,private,1
9487,57,23.78,96,52,9,5,2,private,1
9488,82,1.99,96,70,8,6,2,private,1
9489,51,5.14,76,61,5,6,2,private,1
9490,65,3.4,92,65,6,7,2,private,0
9491,64,2.67,80,62,7,6,2,private,0
9492,59,4.79,94,61,8,7,2,private,1
9493,52,2.02,89,47,5,8,4,public,0
9494,67,0.54,82,51,8,3,0,public,0
9495,43,2.68,64,37,8,0,2,private,0
9496,38,2.95,83,38,7,0,4,public,0
9497,82,0.9,93,82,5,6,3,private,0
9498,73,10.97,72,55,8,2,3,public,0
9499,61,1.03,84,58,5,3,1,private,0
9500,90,2.11,81,100,5,10,3,private,0
9501,55,0.67,83,55,8,7,2,public,0
9502,84,3.07,92,93,5,10,2,private,1
9503,63,1.47,88,69,5,10,3,public,0
9504,42,2.69,98,36,6,7,2,private,0
9505,93,1.02,87,87,7,7,2,public,1
9506,78,0.22,86,82,8,9,2,public,0
9507,58,6.04,78,53,6,9,2,public,0
9508,73,4.1,91,84,6,4,0,public,0
9509,53,1.67,93,50,4,6,2,private,0
9510,75,0.19,92,83,7,5,2,public,0
9511,17,8.03,79,21,4,8,2,private,0
9512,42,0.74,82,47,7,4,2,private,0
9513,78,10.68,93,72,7,10,2,private,1
9514,56,2.6,98,67,9,1,4,public,0
9515,64,1.66,84,87,6,2,4,public,0
9516,36,5.42,80,27,6,0,2,private,0
9517,93,8.38,86,100,8,0,3,private,0
9518,81,1.85,99,81,5,0,4,private,0
9519,56,2.09,86,48,6,5,2,private,0
9520,53,2.27,71,42,2,4,2,public,0
9521,79,10.22,100,70,6,8,1,private,0
9522,96,4.72,77,89,4,5,3,private,0
9523,77,1.14,85,65,6,2,3,private,0
9524,99,0.82,97,100,3,10,1,public,1
9525,43,1.05,88,43,10,10,2,public,1
9526,45,1.22,88,49,5,0,2,public,0
9527,39,1.05,90,27,10,1,4,private,0
9528,68,4.3,91,80,2,4,4,private,0
9529,63,0.49,84,58,4,4,2,private,0
9530,57,1.96,79,70,3,10,2,private,0
9531,75,3.92,94,79,8,5,0,private,0
9532,82,1.37,85,72,6,8,2,private,0
9533,33,0.27,79,37,4,8,3,public,1
9534,49,0.34,77,49,6,5,3,public,0
9535,75,0.54,86,65,4,7,1,public,0
9536,52,7.23,92,41,5,6,1,public,0
9537,46,4.29,81,54,5,8,2,private,0
9538,78,0.27,86,90,9,0,3,public,0
9539,37,1.98,95,27,6,5,4,public,0
9540,55,1.31,89,56,9,0,2,public,1
9541,66,3.45,97,51,4,7,3,public,0
9542,50,2.96,93,58,7,6,2,public,0
9543,74,2.62,71,75,7,5,2,public,0
9544,50,1.51,84,37,7,2,2,private,0
9545,85,0.59,92,81,2,10,2,public,1
9546,58,5.43,92,53,5,6,2,public,0
9547,72,8.48,85,63,4,4,2,public,0
9548,73,11.54,95,83,3,0,2,private,0
9549,49,0.24,91,41,4,1,2,private,0
9550,23,5.39,89,40,10,4,3,private,1
9551,66,5.19,79,75,6,6,1,public,0
9552,61,11.76,87,58,7,10,1,private,0
9553,70,1.17,76,93,8,10,1,private,0
9554,56,5.42,95,52,5,8,2,private,0
9555,52,0.22,86,38,8,2,4,private,0
9556,96,3.99,94,100,9,10,4,public,0
9557,33,1.73,96,24,4,9,2,public,0
9558,73,5.86,89,85,6,9,0,public,0
9559,50,7.96,79,36,8,4,2,private,0
9560,54,1.82,96,46,3,8,3,public,0
9561,54,2.98,82,49,3,8,1,private,0
9562,46,0.5,74,52,7,2,3,private,0
9563,70,2.16,98,65,7,4,4,public,0
9564,85,1.79,67,80,10,6,3,private,0
9565,68,0.81,88,75,3,8,0,private,0
9566,62,9.0,82,74,8,4,3,private,0
9567,42,0.64,83,39,6,1,3,public,0
9568,69,4.04,99,59,5,3,1,public,0
9569,99,8.83,66,100,7,4,2,private,0
9570,53,9.72,96,52,6,1,2,private,0
9571,53,6.3,97,57,10,4,2,private,0
9572,50,0.78,82,45,6,5,0,public,1
9573,51,6.8,83,47,5,7,2,public,1
9574,11,1.29,81,6,5,5,1,private,0
9575,67,10.22,92,75,4,10,4,public,0
9576,45,4.94,99,57,6,4,2,public,0
9577,31,6.15,85,26,8,1,1,private,0
9578,74,0.36,63,70,10,3,2,public,0
9579,41,3.5,81,53,6,4,3,private,0
9580,54,6.88,99,73,8,3,1,private,0
9581,86,7.91,85,92,5,4,3,public,1
9582,35,0.12,83,38,5,8,3,private,1
9583,32,11.2,85,51,9,1,2,private,0
9584,65,0.18,72,67,9,8,2,private,0
9585,81,3.81,96,83,10,5,2,public,0
9586,32,4.73,99,27,9,4,3,private,0
9587,67,0.45,88,74,4,5,4,private,0
9588,70,0.2,99,64,10,1,1,public,0
9589,23,6.15,75,19,4,6,1,private,1
9590,74,1.94,95,71,10,1,1,public,0
9591,76,0.45,90,82,4,10,2,private,0
9592,54,5.75,95,51,5,0,2,public,1
9593,83,7.57,86,92,8,10,0,private,1
9594,80,3.54,89,70,5,8,3,private,0
9595,62,0.7,87,59,3,8,2,public,0
9596,52,0.06,92,53,8,4,4,public,0
9597,42,4.83,91,44,2,4,0,private,1
9598,59,3.2,97,66,9,4,2,private,0
9599,70,4.21,89,61,6,4,2,private,0
9600,54,6.71,97,55,7,6,2,public,1
9601,20,2.28,92,10,6,2,1,private,0
9602,83,0.53,84,89,9,0,4,private,0
9603,63,11.25,95,58,9,5,2,private,0
9604,53,3.15,79,61,8,4,3,public,0
9605,75,3.82,93,75,7,7,2,private,0
9606,87,10.84,70,88,2,8,3,private,1
9607,10,10.73,86,37,5,0,1,private,0
9608,68,3.4,72,78,4,7,1,public,0
9609,34,1.41,89,41,5,1,3,public,0
9610,69,23.39,86,69,5,5,3,private,1
9611,62,4.57,91,59,6,7,3,public,0
9612,71,2.1,95,66,10,9,2,private,0
9613,51,3.28,91,65,5,4,1,private,1
9614,26,2.15,64,20,5,9,2,public,0
9615,52,8.77,68,58,10,10,1,private,0
9616,67,2.63,85,62,6,9,2,private,1
9617,78,6.94,99,70,6,4,1,public,0
9618,39,7.33,91,35,9,9,2,public,1
9619,78,6.96,89,85,5,7,3,private,0
9620,48,5.12,79,59,6,6,2,public,0
9621,67,7.72,90,69,7,5,3,private,0
9622,51,1.96,88,50,8,9,3,public,1
9623,63,0.49,92,69,7,3,1,private,0
9624,76,7.39,96,75,7,7,1,public,1
9625,38,2.76,74,35,5,9,3,public,0
9626,48,0.55,78,39,4,1,1,private,0
9627,63,0.49,95,74,6,6,1,public,0
9628,100,0.69,73,95,6,6,2,private,0
9629,44,5.56,89,35,10,6,3,public,0
9630,97,4.96,97,95,7,7,0,private,1
9631,96,0.91,74,100,6,2,3,private,1
9632,58,7.51,89,66,3,1,1,public,0
9633,55,1.32,96,53,4,2,4,public,0
9634,48,6.3,94,44,6,9,1,private,0
9635,59,2.68,82,82,5,6,2,private,0
9636,35,5.26,83,28,9,8,3,private,0
9637,59,1.92,71,60,5,7,0,private,0
9638,87,1.71,87,81,10,3,1,private,0
9639,49,7.36,83,58,3,2,2,public,0
9640,56,0.14,98,65,6,0,3,private,0
9641,29,14.71,84,19,9,8,2,private,1
9642,67,4.18,88,70,8,4,3,public,0
9643,65,2.27,88,42,7,4,2,public,0
9644,61,3.96,78,63,4,10,2,private,1
9645,56,0.52,98,29,5,7,3,public,0
9646,55,2.89,87,59,4,0,3,public,0
9647,69,16.82,70,66,7,9,2,public,0
9648,59,1.07,79,45,7,1,1,public,0
9649,66,5.12,85,72,5,3,3,public,0
9650,64,2.28,71,65,5,3,2,public,0
9651,80,4.23,81,71,2,1,2,public,1
9652,72,0.92,93,80,7,10,1,private,0
9653,63,2.54,71,62,6,2,1,private,1
9654,87,15.67,98,91,6,6,0,private,0
9655,68,0.87,81,65,8,8,2,public,0
9656,83,4.05,91,82,8,0,4,private,0
9657,71,3.43,90,87,10,10,2,public,1
9658,27,3.33,73,21,4,8,2,private,0
9659,83,3.82,84,86,4,6,1,public,0
9660,62,2.79,96,65,3,3,1,private,0
9661,59,0.07,77,48,4,7,2,private,0
9662,65,9.21,99,68,7,10,2,private,0
9663,54,7.02,86,38,5,0,4,private,0
9664,64,0.77,86,84,6,8,2,private,0
9665,49,2.13,91,63,7,3,2,public,0
9666,83,5.89,82,63,7,10,3,public,0
9667,58,15.66,95,69,3,3,3,private,0
9668,53,12.07,83,54,6,7,1,private,0
9669,43,9.18,93,28,4,4,2,public,0
9670,65,0.69,94,47,8,4,3,private,0
9671,63,9.84,89,63,6,2,1,public,0
9672,67,8.43,87,84,6,1,2,public,0
9673,42,1.89,96,66,4,0,3,public,1
9674,31,2.01,81,34,8,6,4,private,0
9675,71,2.46,78,61,7,1,2,private,0
9676,87,4.27,97,100,10,9,3,private,1
9677,42,1.21,92,33,7,0,4,private,0
9678,89,0.09,90,86,7,2,1,private,1
9679,65,0.61,80,72,6,2,2,private,0
9680,60,2.32,83,73,7,10,3,private,0
9681,53,1.33,68,42,6,7,3,private,0
9682,35,5.78,72,35,5,1,3,private,0
9683,78,0.45,89,85,7,8,2,private,0
9684,46,9.98,85,22,3,6,2,private,0
9685,46,9.03,82,27,10,5,1,public,1
9686,78,9.58,84,62,4,1,3,private,0
9687,26,5.38,80,29,5,3,4,private,1
9688,33,0.45,84,39,6,4,1,public,0
9689,60,2.31,70,72,9,1,3,private,1
9690,65,0.56,96,68,10,6,2,public,0
9691,69,17.59,92,93,6,3,3,private,0
